,id,name,brewery,style,abv,ibu,rating
720,6owRQn,Exodus Porter,SweetWater Brewing Company,Porter - American,6.2% ABV,25 IBU,(3.667)
721,6owRQn,Exodus - Jamaican Coffee Porter,SweetWater Brewing Company,Porter - Coffee,6.6% ABV,N/A IBU,(3.773)
722,6owRQn,Exodus Porter With Cocoa Nibs,SweetWater Brewing Company,Porter - Other,10% ABV,N/A IBU,(3.917)
723,6owRQn,"Exodus Porter (w/ Chicory, Vanilla & Cocoa)",SweetWater Brewing Company,Porter - Other,6.2% ABV,25 IBU,(0)
724,6owRQn,Happy Ending / Exodus Porter,SweetWater Brewing Company,Other,8% ABV,40 IBU,(0)
725,6owRQn,Exodus Porter With Coffee (Conditioned On Sublime Dark Chocolate Donuts And Blueberries),SweetWater Brewing Company,Porter - Coffee,N/A ABV,N/A IBU,(0)
726,6owRQn,Exodus Porter With Coffee (Conditioned On Sublime Smores Donuts),SweetWater Brewing Company,Porter - Coffee,N/A ABV,N/A IBU,(0)
727,6owRQn,Exodus Porter with A-Town Doughnuts,SweetWater Brewing Company,Porter - Other,6.3% ABV,N/A IBU,(0)
728,ctjbwM,Festive Ale,SweetWater Brewing Company,Winter Warmer,8.1% ABV,27 IBU,(3.594)
729,ctjbwM,Tennessee Festive Ale,SweetWater Brewing Company,Winter Warmer,7.7% ABV,N/A IBU,(3.461)
730,ctjbwM,Festive Ale (2018),SweetWater Brewing Company,Winter Warmer,8.1% ABV,N/A IBU,(3.779)
731,ctjbwM,Bourbon Barrel Aged Pit & the Pendulum Belended With Festive Ale,SweetWater Brewing Company,Sour - Ale,8% ABV,30 IBU,(3.71)
732,ctjbwM,Festive Ale Aged In Prichard's Double Bourbon Barrel,SweetWater Brewing Company,Winter Ale,8.6% ABV,42 IBU,(4.313)
733,ctjbwM,Festive Ale (w/ Peppermint),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.929)
734,ctjbwM,Festive Ale (aged In Woodford Reserve Barrels),SweetWater Brewing Company,Winter Warmer,N/A ABV,N/A IBU,(3.114)
735,ctjbwM,Festive Ale Aged In A Prichards Bourbon Ale,SweetWater Brewing Company,Dark Ale,8.6% ABV,N/A IBU,(4.3)
736,ctjbwM,Peach Wobbler Festive Ale,SweetWater Brewing Company,Winter Warmer,N/A ABV,N/A IBU,(3.6)
737,ctjbwM,Festive Ale Oak Aged,SweetWater Brewing Company,Winter Warmer,12% ABV,N/A IBU,(0)
738,ctjbwM,Festive Ale (2012),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.709)
739,ctjbwM,Festive Ale (2014),SweetWater Brewing Company,Winter Warmer,8.5% ABV,9 IBU,(3.633)
740,ctjbwM,Festive Ale (2013),SweetWater Brewing Company,Winter Warmer,8.5% ABV,N/A IBU,(3.619)
741,ctjbwM,Festive Ale (2011),SweetWater Brewing Company,Winter Ale,8.6% ABV,N/A IBU,(3.677)
742,ctjbwM,Festive Ale (2015),SweetWater Brewing Company,Winter Warmer,8.1% ABV,5 IBU,(3.704)
743,ctjbwM,Festive Ale (2016),SweetWater Brewing Company,Winter Warmer,8.5% ABV,N/A IBU,(3.678)
744,ctjbwM,Festive Ale (2010),SweetWater Brewing Company,Winter Ale,8.6% ABV,N/A IBU,(3.704)
745,ctjbwM,Festive Ale (2017),SweetWater Brewing Company,Winter Warmer,8.1% ABV,27 IBU,(3.678)
746,ctjbwM,Festive Ale (2009),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.899)
747,ctjbwM,Festive Ale (2006),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.309)
748,ctjbwM,Festive Ale (2008),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.9)
749,ctjbwM,Festive Ale (2007),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(3.655)
750,ctjbwM,Festive Ale (2004),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(0)
751,ctjbwM,Festive Ale (2005),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(0)
752,ctjbwM,Festive Ale (2003),SweetWater Brewing Company,Winter Warmer,8.6% ABV,N/A IBU,(0)
753,uzOl1k,IPA,SweetWater Brewing Company,IPA - American,6.3% ABV,50 IBU,(3.687)
754,uzOl1k,Goin' Coastal,SweetWater Brewing Company,IPA - American,6.1% ABV,45 IBU,(3.654)
755,uzOl1k,Hop Hash Easy IPA,SweetWater Brewing Company,IPA - Session / India Session Ale,4.2% ABV,55 IBU,(3.63)
756,uzOl1k,TripleTail,SweetWater Brewing Company,IPA - American,5.5% ABV,57 IBU,(3.642)
757,uzOl1k,420 Strain G13 IPA,SweetWater Brewing Company,IPA - New England,6% ABV,48 IBU,(3.803)
758,uzOl1k,Whiplash White IPA,SweetWater Brewing Company,IPA - White,6.2% ABV,55 IBU,(3.619)
759,uzOl1k,LowRYEder IPA,SweetWater Brewing Company,IPA - Rye,6.2% ABV,45 IBU,(3.645)
760,uzOl1k,Squeeze Box,SweetWater Brewing Company,IPA - American,6.1% ABV,45 IBU,(3.702)
761,uzOl1k,Mosaic Single Hop Hazy IPA,SweetWater Brewing Company,IPA - New England,6.2% ABV,52 IBU,(3.837)
762,uzOl1k,NE Style India Pale Ale (Hatchery Series #5),SweetWater Brewing Company,IPA - New England,7.5% ABV,50 IBU,(3.75)
763,uzOl1k,420 Fest Double IPA,SweetWater Brewing Company,IPA - Imperial / Double,8% ABV,85 IBU,(3.907)
764,uzOl1k,Smokey and the Brett (Dank Tank),SweetWater Brewing Company,Sour - Farmhouse IPA,7.3% ABV,55 IBU,(3.768)
765,uzOl1k,Second Helping IPA,SweetWater Brewing Company,IPA - American,7.4% ABV,69 IBU,(3.897)
766,uzOl1k,20 Imperial India Pale Ale featuring Hash on Brett,SweetWater Brewing Company,Sour - Farmhouse IPA,9% ABV,81 IBU,(3.765)
767,uzOl1k,Buffalo Tooth's Double IPA,Sweetwater Tavern (Virginia),IPA - American,8.8% ABV,N/A IBU,(3.651)
768,uzOl1k,Gold Rush IPA,Sweetwater Tavern (Virginia),IPA - American,5.8% ABV,N/A IBU,(3.467)
769,uzOl1k,Midnight Rider Black IPA,Sweetwater Tavern (Virginia),IPA - Black / Cascadian Dark Ale,7.2% ABV,N/A IBU,(3.596)
770,uzOl1k,Rode Hard IPA,Sweetwater Tavern (Virginia),IPA - Belgian,6.6% ABV,N/A IBU,(3.621)
771,uzOl1k,Kokopelli IPA,Sweetwater Tavern (Virginia),IPA - English,6.8% ABV,N/A IBU,(3.472)
772,uzOl1k,Frontier IPA,Sweetwater Tavern (Virginia),IPA - American,7.6% ABV,N/A IBU,(3.716)
773,uzOl1k,420 IPA,SweetWater Brewing Company,IPA - American,6.3% ABV,N/A IBU,(3.609)
774,uzOl1k,Red Ryeder IPA,Sweetwater Tavern (Virginia),IPA - American,7.5% ABV,N/A IBU,(3.602)
775,uzOl1k,Hatchery: Mosaic IPA (2018),SweetWater Brewing Company,IPA - New England,6% ABV,N/A IBU,(3.92)
776,uzOl1k,Expedition Imperial IPA,Sweetwater Tavern (Virginia),IPA - Imperial / Double,10% ABV,105 IBU,(3.768)
777,uzOl1k,Wake Up Hoppy,SweetWater Brewing Company,IPA - American,6.3% ABV,N/A IBU,(3.69)
778,FDSQ5n,Mean Joe Bean (Dank Tank),SweetWater Brewing Company,Porter - Imperial / Double,8.5% ABV,N/A IBU,(3.881)
779,0a0nmv,Motor Boat Ale,SweetWater Brewing Company,Extra Special / Strong Bitter,5.6% ABV,42 IBU,(3.495)
780,OGHzdU,Tijuana Road Trip,SweetWater Brewing Company,Pilsner - Other,5.2% ABV,53 IBU,(3.533)
781,OGHzdU,Road Trip,SweetWater Brewing Company,Pilsner - Other,5.7% ABV,70 IBU,(3.315)
782,OGHzdU,Victoria's High Country Brewery Trail Tripel Rule 47 (2013),Bridge Road Brewers,Belgian Tripel,7% ABV,N/A IBU,(3.806)
783,OGHzdU,Helluva Road Trip,SweetWater Brewing Company,Golden Ale,5.3% ABV,N/A IBU,(0)
784,XJ7ZBB,Sch'wheat,SweetWater Brewing Company,Pale Wheat Ale - American,4.7% ABV,N/A IBU,(3.328)
785,XeZfaD,TLA IPA,Zero Gravity Craft Brewery,IPA - American,5.7% ABV,75 IBU,(3.714)
786,XeZfaD,TLA IPA (Cask w/ Grapefruit),Zero Gravity Craft Brewery,IPA - American,5.7% ABV,75 IBU,(3.708)
787,XeZfaD,T.L.A. I.P.A. W/ Mosaic (cask),Zero Gravity Craft Brewery,IPA - American,5.7% ABV,N/A IBU,(4.069)
788,XeZfaD,TLA IPA (w/ Zeus),Zero Gravity Craft Brewery,IPA - American,5.7% ABV,75 IBU,(0)
789,XeZfaD,TLA IPA (w/ Spruce Tips),Zero Gravity Craft Brewery,IPA - American,5.7% ABV,75 IBU,(0)
790,XeZfaD,TLA IPA (cask) W/Ekuanot And Orange Bitters,Zero Gravity Craft Brewery,IPA - American,5.7% ABV,N/A IBU,(0)
791,XeZfaD,TLA IPA W/ Maple Wood,Zero Gravity Craft Brewery,IPA - American,5.7% ABV,N/A IBU,(0)
792,XeZfaD,TLA IPA (w/ Horizon),Zero Gravity Craft Brewery,IPA - American,5.7% ABV,75 IBU,(0)
793,XeZfaD,TLA Experimental IPA,Shebeen Brewing,IPA - American,8.1% ABV,N/A IBU,(0)
794,XeZfaD,Raging Bitch Belgian IPA,Flying Dog Brewery,IPA - Belgian,8.3% ABV,60 IBU,(3.666)
795,XeZfaD,Furious,Surly Brewing Company,IPA - American,6.6% ABV,100 IBU,(3.922)
796,XeZfaD,Gunnamatta,Yeastie Boys,Spiced / Herbed Beer,6.5% ABV,52 IBU,(3.692)
797,XeZfaD,Hop Freak Double IPA,Milwaukee Brewing Company,IPA - Imperial / Double,8.7% ABV,80 IBU,(3.77)
798,XeZfaD,Half & Half Lemonade Iced Tea IPA,Evil Twin Brewing,Fruit Beer,7% ABV,50 IBU,(3.5)
799,XeZfaD,C!tra,Liberty Brewing,IPA - Imperial / Double,9% ABV,99 IBU,(4.183)
800,XeZfaD,Gunpowder IPA,The Brewing Projekt,IPA - American,6.8% ABV,N/A IBU,(3.915)
801,XeZfaD,Rok IPA,Blackwolf Brewery,IPA - American,4% ABV,N/A IBU,(3.139)
802,XeZfaD,Laughing Panda Green Tea IPA,Two Brothers Brewing Company,IPA - American,6.25% ABV,70 IBU,(3.607)
803,XeZfaD,Yuzu IPA,Atlanta Brewing Co.,IPA - American,7.2% ABV,60 IBU,(3.65)
804,XeZfaD,Milkshake IPA (Raspberry Green Tea),Tired Hands Brewing Company,IPA - Milkshake,7.2% ABV,N/A IBU,(4.237)
805,XeZfaD,High Tea,Rooster's Brewing Co,IPA - English,6.2% ABV,N/A IBU,(3.645)
806,XeZfaD,Hoppy Salvation,Eight Bridges Brewing,IPA - American,7.35% ABV,72 IBU,(3.529)
807,XeZfaD,Far Out IPA (Thai Tea),Bootlegger's Brewery,IPA - American,7.2% ABV,N/A IBU,(3.837)
808,XeZfaD,Ochame Green Tea IPA,Godspeed Brewery,IPA - International,6.8% ABV,N/A IBU,(3.608)
809,XeZfaD,No5 Qc+T La IPA Des Nobles,TR Beerfest Palmtree Rememberance Day,Homebrew  |  IPA - Imperial / Double,8.3% ABV,80 IBU,(0)
810,FnRwC6,Blood Orange Take Two Pils,SweetWater Brewing Company,Pilsner - German,5.5% ABV,N/A IBU,(3.515)
811,FnRwC6,Czech PIlsner,Take Two Brewery (New York),Pilsner - Czech,5.3% ABV,N/A IBU,(0)
812,FnRwC6,Take Two Pils,SweetWater Brewing Company,Pilsner - German,5.5% ABV,35 IBU,(3.361)
813,FnRwC6,Pils Take Two,Bale Breaker Brewing Company,Pilsner - Other,5.8% ABV,49 IBU,(3.671)
814,FnRwC6,Take Two Pils Dry Hopped with Hop Hash,SweetWater Brewing Company,Pilsner - German,5.5% ABV,35 IBU,(3.477)
815,FnRwC6,Take Two Pils And Call Me In the Morning,Bristol Beer Factory,Pilsner - Other,6.2% ABV,N/A IBU,(0)
816,FnRwC6,Don’t Forget To Take Your Pils,Turk's Head Brewery,Pilsner - Other,5% ABV,8 IBU,(0)
817,FnRwC6,Wicked Pissa,Take Two Brewery (New York),IPA - New England,7% ABV,N/A IBU,(0)
818,FnRwC6,Take Two Pils And Call Me In The Morning,Homebrew,Homebrew  |  Pilsner - Other,5.5% ABV,N/A IBU,(0)
819,FnRwC6,Take Two Pils,The Reverend Doctor Brewing Co.,Homebrew  |  Pilsner - Other,5.25% ABV,45 IBU,(0)
820,FnRwC6,Take Two,Pilgrim Abbey,Homebrew  |  IPA - American,7% ABV,73 IBU,(0)
821,GbTnYM,Tangerine Space Machine,New Holland Brewing,IPA - New England,6.8% ABV,40 IBU,(3.725)
822,GbTnYM,Tangerine Space Machine,Terre Haute Brewing Company,IPA - Brown,4.2% ABV,100 IBU,(0)
823,HptKyQ,Tannakin Stout,Jackalope Brewing Company,Stout - American,6.2% ABV,N/A IBU,(3.75)
824,YmuNgG,Tasmanian Hatter,New Holland Brewing,IPA - American,7% ABV,65 IBU,(3.846)
825,YmuNgG,Tasmanian Hatter (2018),New Holland Brewing,IPA - American,N/A ABV,N/A IBU,(3.702)
826,YmuNgG,Tasmanian Hatter (2016),New Holland Brewing,IPA - American,7% ABV,65 IBU,(3.871)
827,YmuNgG,Tasmanian Hatter (2017),New Holland Brewing,IPA - American,7% ABV,65 IBU,(3.805)
828,FbD1pJ,Taz IPA,New Holland Brewing,IPA - American,6% ABV,50 IBU,(3.656)
829,FbD1pJ,Taz Down Under IPA,Porter Pizza & Brewery,IPA - American,6.5% ABV,N/A IBU,(3.125)
830,FbD1pJ,HopDevil IPA,Victory Brewing Company,IPA - American,6.7% ABV,50 IBU,(3.671)
831,FbD1pJ,Kook D.I.P.A.,Pizza Port Brewing Co.,IPA - Imperial / Double,8.5% ABV,N/A IBU,(3.927)
832,FbD1pJ,HopShock,SanTan Brewing Company,IPA - American,7.1% ABV,85 IBU,(3.631)
833,FbD1pJ,Rail Splitter IPA,Triton Brewing Company,IPA - American,7% ABV,70 IBU,(3.632)
834,FbD1pJ,Shoutao,Omnipollo,IPA - Milkshake,7% ABV,60 IBU,(3.724)
835,FbD1pJ,The Astounding She-Monster Mango I.P.A.,Spring House Brewing Company,IPA - American,7.1% ABV,65 IBU,(3.632)
836,FbD1pJ,Trainwreck Ale,Mountain Town Brewing Company,Red Ale - American Amber / Red,8.2% ABV,N/A IBU,(3.516)
837,FbD1pJ,IPA (India Pale Ale),Tap It Brewing Co.,IPA - American,7% ABV,72 IBU,(3.683)
838,FbD1pJ,Ghost White IPA,3 Stars Brewing Company,IPA - White,5.9% ABV,N/A IBU,(3.635)
839,FbD1pJ,Ee Tah! IPA,Anderson Valley Brewing Company,IPA - American,7.5% ABV,N/A IBU,(3.647)
840,FbD1pJ,Double Tap IIPA,Berryessa Brewing Co.,IPA - Imperial / Double,8.5% ABV,70 IBU,(3.933)
841,FbD1pJ,Mai Tai P.A.,Alvarado Street Brewery,IPA - American,6.5% ABV,45 IBU,(4.002)
842,FbD1pJ,Dieselpunk India Pale Ale,"Winery Exchange, World Brews",IPA - American,6.9% ABV,N/A IBU,(3.203)
843,FbD1pJ,Hard Way® IPA,Martin City Brewing Company,IPA - American,7.5% ABV,65 IBU,(3.699)
844,FbD1pJ,Merry Taj IPA,The Lost Abbey,IPA - Imperial / Double,8.5% ABV,65 IBU,(3.788)
845,FbD1pJ,Dammed!,Belching Beaver Brewery,IPA - Imperial / Double,8.8% ABV,75 IBU,(3.766)
846,FbD1pJ,TrimTab IPA,TrimTab Brewing Co.,IPA - American,6.3% ABV,61 IBU,(3.697)
847,FbD1pJ,India Pale Ale,Tap Room No. 21 Brewing,IPA - American,6.9% ABV,N/A IBU,(3.149)
848,FbD1pJ,Long Walk,4th Tap Brewing Co-Op,IPA - American,7% ABV,57 IBU,(3.614)
849,FbD1pJ,Two To The Dome,3 Stars Brewing Company,IPA - Imperial / Double,8.9% ABV,N/A IBU,(3.749)
850,FbD1pJ,Annie,Good Nature Farm Brewery & Tap Room,IPA - Imperial / Double,8.5% ABV,70 IBU,(3.913)
851,FbD1pJ,Hop Gusher,SpindleTap Brewery,IPA - American,7% ABV,70 IBU,(3.755)
852,FbD1pJ,Dry Hopped Virgin IPA,Rox & Taz Homebrew,Homebrew  |  IPA - American,5.5% ABV,99 IBU,(0)
853,Rl3Yy9,Ten FIDY (2014),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,98 IBU,(4.265)
854,Rl3Yy9,Ten FIDY (Barrel Aged) (2014),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.464)
855,44mN7a,Ten Fidy (2015),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,65 IBU,(4.256)
856,44mN7a,Bourbon Barrel-Aged Ten Fidy (2015),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.469)
857,44mN7a,Ten Fidy Heaven Hill Bourbon Barrel Aged (2015),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.414)
858,x6bRxw,Ten FIDY,Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,65 IBU,(4.102)
859,x6bRxw,Barrel-Aged Ten FIDY Imperial Stout Aged in Bourbon Barrels,Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,75 IBU,(4.413)
860,x6bRxw,Barrel-Aged Java Ten FIDY,Oskar Blues Brewery,Stout - Imperial / Double,12.9% ABV,98 IBU,(4.414)
861,x6bRxw,Barrel-Aged Ten FIDY Imperial Stout Aged In Bourbon Barrels (2018),Oskar Blues Brewery,Stout - Imperial / Double,12.9% ABV,98 IBU,(4.405)
862,x6bRxw,JAHvanilla Barrel Aged Ten FIDY,Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.312)
863,x6bRxw,Mocha Barrel-Aged Ten FIDY,Oskar Blues Brewery,Stout - Imperial / Double,9% ABV,N/A IBU,(4.071)
864,x6bRxw,Ten FIDY (2018),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,64 IBU,(4.12)
865,x6bRxw,Ten FIDY (Bulleit Bourbon Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.435)
866,x6bRxw,Ten FIDY (Wild Turkey Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,N/A IBU,(4.473)
867,x6bRxw,Ten FIDY (Appleton Rum Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,98 IBU,(4.278)
868,x6bRxw,Ten FIDY (Maker's Mark Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.8% ABV,20 IBU,(4.419)
869,x6bRxw,Ten Fidy (Brandy Barrel Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,N/A IBU,(4.265)
870,x6bRxw,Javanilla Ten FIDY,Oskar Blues Brewery,Stout - Russian Imperial,10.5% ABV,N/A IBU,(4.337)
871,x6bRxw,Ten FIDY Smidy,Oskar Blues Brewery,Stout - American Imperial / Double,5.2% ABV,N/A IBU,(3.762)
872,x6bRxw,Ten FIDY (Four Roses Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,N/A IBU,(4.358)
873,x6bRxw,Vanilla And Sugar Maple Wood Ten Fidy,Oskar Blues Brewery,Stout - American Imperial / Double,10.6% ABV,N/A IBU,(4.191)
874,x6bRxw,Ten Fidy French Toast,Oskar Blues Brewery,Stout - Russian Imperial,10.5% ABV,98 IBU,(4.2)
875,x6bRxw,Ten FIDY Double Barrel (Port And Bourbon),Oskar Blues Brewery,Stout - Imperial / Double,13% ABV,N/A IBU,(4.397)
876,x6bRxw,Ten FIDY (Bulleit Rye Barrel Aged),Oskar Blues Brewery,Stout - Imperial / Double,10.5% ABV,N/A IBU,(4.415)
877,x6bRxw,Pumpkin Spiced Ten Fidy,Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,N/A IBU,(4.118)
878,x6bRxw,Ten FIDY (Carriage House Apple Brandy Barrel-Aged),Oskar Blues Brewery,Stout - Imperial / Double,10.5% ABV,N/A IBU,(4.319)
879,x6bRxw,Ten Fidy Peanut Butter & Jelly,Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,N/A IBU,(3.938)
880,x6bRxw,Barrel Aged Java Ten Fidy (2108),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.377)
881,x6bRxw,PB&J Ten Fidy Imperial Stout,Oskar Blues Brewery,Stout - Imperial / Double,11% ABV,N/A IBU,(3.943)
882,x6bRxw,Ten Fidy (Cruzan Rum Barrel Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.2% ABV,N/A IBU,(4.487)
883,aSdzxF,Barrel-Aged Ten FIDY Imperial Stout Aged in Bourbon Barrels (2016),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,98 IBU,(4.49)
884,aSdzxF,Ten FIDY (2016),Oskar Blues Brewery,Stout - American Imperial / Double,10.5% ABV,65 IBU,(4.223)
885,aSdzxF,Rum Barrel-Aged Ten Fidy (2016),Oskar Blues Brewery,Stout - Imperial / Double,14.17% ABV,N/A IBU,(4.359)
886,aSdzxF,Barrel-Aged Java Ten Fidy (2016),Oskar Blues Brewery,Stout - Imperial / Double,12.9% ABV,N/A IBU,(4.458)
887,aSdzxF,BBA Ten Fidy (Heaven Hill 2016),Oskar Blues Brewery,Stout - American Imperial / Double,12.8% ABV,N/A IBU,(4.469)
888,aSdzxF,Ten FIDY (Brandy Barrel Aged) (2016),Oskar Blues Brewery,Stout - American Imperial / Double,13.9% ABV,N/A IBU,(4.345)
889,aSdzxF,Ten Fidy Smores (2016),Oskar Blues Brewery,Stout - Russian Imperial,10.5% ABV,65 IBU,(3.885)
890,KVcu4B,Barrel-Aged Ten FIDY Imperial Stout Aged in Bourbon Barrels,Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,75 IBU,(4.413)
891,KVcu4B,Barrel-Aged Java Ten FIDY,Oskar Blues Brewery,Stout - Imperial / Double,12.9% ABV,98 IBU,(4.414)
892,KVcu4B,Barrel-Aged Ten FIDY Imperial Stout Aged In Bourbon Barrels (2018),Oskar Blues Brewery,Stout - Imperial / Double,12.9% ABV,98 IBU,(4.405)
893,KVcu4B,Ten FIDY (Bulleit Bourbon Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.435)
894,KVcu4B,Ten Fidy (Smooth Ambler Bourbon Barrel Aged),Oskar Blues Brewery,Stout - American,N/A ABV,N/A IBU,(4.559)
895,KVcu4B,Barrel-Aged Ten FIDY Imperial Stout Aged In Bourbon Barrels (2017),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,98 IBU,(4.411)
896,KVcu4B,Barrel-Aged Ten FIDY Imperial Stout Aged in Bourbon Barrels (2016),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,98 IBU,(4.49)
897,KVcu4B,Bourbon Barrel-Aged Ten Fidy (2015),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.469)
898,KVcu4B,Ten FIDY (Spring 44 Bourbon Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,10.8% ABV,N/A IBU,(4.466)
899,KVcu4B,Ten Fidy Heaven Hill Bourbon Barrel Aged (2015),Oskar Blues Brewery,Stout - American Imperial / Double,12.9% ABV,N/A IBU,(4.414)
900,oRKnzw,Ten FIDY (Bulleit Bourbon Barrel-Aged),Oskar Blues Brewery,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.435)
901,cXEnHS,Tequila Barrel Aged Ophelia,Breckenridge Brewery,Pale Wheat Ale - American,7.5% ABV,23 IBU,(3.629)
902,cXEnHS,Tequila Barrel Aged Ophelia,Breckenridge Brewery,Pale Wheat Ale - American,6.6% ABV,N/A IBU,(0)
903,Xv2EIK,Tequiza,Anheuser-Busch,Fruit Beer,4.5% ABV,N/A IBU,(2.199)
904,Xv2EIK,Bloodline Blood Orange Ale,Flying Dog Brewery,IPA - American,7% ABV,40 IBU,(3.689)
905,Xv2EIK,Desperados Original,Desperados NL,Lager - Pale,5.9% ABV,N/A IBU,(3.151)
906,Xv2EIK,Grapefruit Shandy,Jacob Leinenkugel Brewing Company,Shandy / Radler,4.2% ABV,14 IBU,(3.432)
907,Xv2EIK,Reposado Pear,Wyder's Cider,Cider - Perry,6.9% ABV,N/A IBU,(3.691)
908,Xv2EIK,Salitos Tequila,MBG International Premium Brands,Shandy / Radler,5.9% ABV,N/A IBU,(3.093)
909,Xv2EIK,Lindley Park,Olde Hickory Brewery,Stout - American Imperial / Double,10% ABV,50 IBU,(4.078)
910,Xv2EIK,Fortuna,Avery Brewing Co.,Sour - Ale,8.1% ABV,20 IBU,(4.069)
911,Xv2EIK,Puddlers Row ESB,Conshohocken Brewing Company,Extra Special / Strong Bitter,5.4% ABV,N/A IBU,(3.584)
912,Xv2EIK,OK-Sí,Prairie Artisan Ales,Stout - American Imperial / Double,12% ABV,70 IBU,(3.95)
913,Xv2EIK,El Tequito,Lidl France,Lager - North American Adjunct,5.9% ABV,N/A IBU,(3.043)
914,Xv2EIK,Amigo Pura Vida,Brouwerij Martens,Lager - Pale,4.6% ABV,N/A IBU,(3.024)
915,Xv2EIK,Tequila Barrel Lime Gose,Boulevard Brewing Co.,Sour - Gose,4.2% ABV,11 IBU,(3.776)
916,Xv2EIK,SIX,612Brew,Pale Ale - American,5.1% ABV,41 IBU,(3.381)
917,Xv2EIK,Tequilacerbus,Avery Brewing Co.,Sour - Ale,7.35% ABV,N/A IBU,(4.122)
918,Xv2EIK,Oaxacan (Canvas Series),Wicked Weed Brewing,Sour - Ale,8.6% ABV,N/A IBU,(4.042)
919,Xv2EIK,Bavaria 0.0% Mex Tequila Flavor,Swinkels Family Brewers,Non-Alcoholic Beer,N/A ABV,N/A IBU,(2.449)
920,Xv2EIK,Hombre Secreto,Goose Island Beer Co.,Saison / Farmhouse Ale,9% ABV,N/A IBU,(3.729)
921,Xv2EIK,Dors Tequila,Jumbo Supermarkten,Lager - Pale,5.9% ABV,N/A IBU,(3.125)
922,Xv2EIK,Claro Tequila Flavoured,Swinkels Family Brewers,Lager - Euro,5.9% ABV,N/A IBU,(3.15)
923,Xv2EIK,Tequila Barrel Noir,Almanac Beer Company,Stout - Imperial / Double,10% ABV,N/A IBU,(3.896)
924,Xv2EIK,Mexican Coffee,Funky Buddha Brewery,Stout - American Imperial / Double,11.3% ABV,45 IBU,(4.322)
925,Xv2EIK,Space Gose,Barreled Souls Brewing Company,Sour - Gose,4.9% ABV,N/A IBU,(3.793)
926,Xv2EIK,Amigos Tequila Beer,Global Brands Ltd.,Lager - Pale,5.1% ABV,N/A IBU,(2.843)
927,Xv2EIK,F.U.N. Series 012: Trigavé,Karbach Brewing Co,Belgian Tripel,10% ABV,30 IBU,(3.917)
928,vf8QTx,Terra Incognita Batch 3,Sierra Nevada Brewing Co.,Belgian Strong Dark Ale,9.8% ABV,N/A IBU,(3.972)
929,vf8QTx,Barrel Aged Serie No.8 (Terra Incognita Sherry Oloroso Barrel Aged),Bronckhorster Brewing Company,Barleywine - Other,12% ABV,N/A IBU,(4.151)
930,vf8QTx,Terra Incognita,Breakside Brewery,Sour - Farmhouse IPA,8% ABV,N/A IBU,(4.04)
931,vf8QTx,Barrel Aged Serie No.10 (Terra Incognita Jameson),Bronckhorster Brewing Company,Barleywine - Other,11% ABV,N/A IBU,(3.989)
