,name,brewery,style,abv,ibu,rating,raters,date,text
1909,Vanilla • Tangerine • Peach,https://untappd.com/BarrelCulture,Sour - Ale,5% ABV,N/A IBU,(N/A),0 Rating,Added 08/07/18,Peach wild ale blended with fresh tangerine and vanilla.
1910,Florence And the Machine,https://untappd.com/BarrelCulture,Sour - Ale,4% ABV,N/A IBU,(N/A),0 Rating,Added 09/12/18,
1911,Culture Club,https://untappd.com/BarrelCulture,Sour - Ale,5.5% ABV,N/A IBU,(N/A),0 Rating,Added 09/28/18,Crumble for Ya
1912,Snickers M&m’s Slide,https://untappd.com/BarrelCulture,Stout - American,6.5% ABV,N/A IBU,(N/A),0 Rating,Added 10/25/18,
1913,Chocolate Turtle Pie Melt,https://untappd.com/BarrelCulture,Stout - American,7.5% ABV,N/A IBU,(N/A),0 Rating,Added 12/05/18,
1914,GBIG Blue Crush,https://untappd.com/BarrelCulture,Sour - Ale,4.5% ABV,N/A IBU,(N/A),0 Rating,Added 12/13/18,
1915,Tennessee Whiskey Barrel Aged MAZURT RIS,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.8% ABV,80 IBU,(4.24),321 Ratings,Added 04/04/13,2015 First Place Specialty Ale at 11th Annual Atlanta Cask Ale Tasting.
1916,Vanilla MAZURT RIS - Aged in Coconuts,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.4% ABV,N/A IBU,(4.4),326 Ratings,Added 04/04/13,People's Choice SILVER Medal Hunahpu's Day 2015. People's Choice Bronze Real Ale - 2013 Classic City Brew Fest. The Professor was dating both Ginger and… Read More
1917,Machupu Coffee MAZURT RIS (HUNA 2017),https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(4.29),250 Ratings,Added 01/17/16,2016 People's Choice Award - Top Beer at 12th Annual Atlanta Cask Ale Tasting His report was due. Machupu needed coffee but so craved a big beer. MAZURT… Read More
1918,Got No Dime - (HUNA 2017),https://untappd.com/MAZURTBrewingCompany,Barleywine - English,12.4% ABV,N/A IBU,(4.24),243 Ratings,Added 03/09/15,"Down by the docks of the city, this award winning English Barleywine was born. Brewed with English Malts, English Hops and fermented with London Ale Yeast.… Read More"
1919,Southern Pecan Pie (HUNA 2017),https://untappd.com/MAZURTBrewingCompany,Strong Ale - American,14% ABV,N/A IBU,(4.05),186 Ratings,Added 08/21/15,This American Strong Ale represents all the tasty pleasures a small Southern town has to offer. Brewed with Karo Syrup and local pecans then meticulously… Read More
1920,Got No Dime - Brandy Barrel Aged,https://untappd.com/MAZURTBrewingCompany,Barleywine - English,12.4% ABV,N/A IBU,(4.23),181 Ratings,Added 10/02/13,Best of Show Winner at 2013 Strong Beer Competition - Then aged in Brandy Barrel for 2013 HotoberFest VIP Cask
1921,Coconut Aged Brandy Vanilla MAZURT,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(4.52),192 Ratings,Added 03/11/16,People's Choice BRONZE Medal Hunahpu's Day 2016 The Professor was dating both Ginger and Mary Ann. Gilligan was tired of dating pineapples and wanted… Read More
1922,The Dingo Drank My Stout (HUNA 2017),https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(4.2),160 Ratings,Added 01/22/17,"After babies, there isn’t anything that tastes better to a Dingo than a MAZURT Leatherwood RIS. This big Russian Imperial Stout is heavenly infused with… Read More"
1923,Islay Rye MAZURT (Huna16),https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.8% ABV,80 IBU,(4.01),155 Ratings,Added 10/02/13,"We took our wonderful, award winning Russian Imperial Stout and aged that sweet nectar of the Gods in a Whisky Barrel that previously contained Single… Read More"
1924,Vanilla MAZURT RIS (Huna 2017),https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(4.15),115 Ratings,Added 02/14/17,"13.6% ABV Brewed with Deep Roasted Kenyan Coffee, Vermont Grade B Maple Syrup, Madagascar Vanilla, Organic Peruvian Cocoa Nibs, and Georgia Wildflower… Read More"
1925,Casey Valdez Coffee Barleywine,https://untappd.com/MAZURTBrewingCompany,Barleywine - American,12.8% ABV,N/A IBU,(3.73),85 Ratings,Added 03/01/14,"Casey Jones Cascade was driving our hop train. On the same track, Pablo Valdez was driving our coffee train. The debris of the massive wreck landed right… Read More"
1926,Got No Dime,https://untappd.com/MAZURTBrewingCompany,Barleywine - English,12.4% ABV,60 IBU,(4.32),58 Ratings,Added 06/14/13,Best Of Show GOLD - 2013 Strong Beer Competition
1927,Brandy Barrel Aged MAZURT RIS,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.3% ABV,N/A IBU,(4.55),53 Ratings,Added 10/07/12,Silver Medal VIP Cask - 2012 Hotoberfest.
1928,Rum Barrel Aged MAZURT,https://untappd.com/MAZURTBrewingCompany,Stout - American Imperial / Double,13.2% ABV,80 IBU,(4.48),31 Ratings,Added 11/17/12,Soon to be Commercial - Beer has been Guest Brewed at other commercial breweries
1929,Coffee MAZURT Aged In Rum Barrels,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.4% ABV,80 IBU,(4.26),41 Ratings,Added 08/08/13,Coffee MAZURT aged is a Rum Barrel
1930,DAMP-2,https://untappd.com/MAZURTBrewingCompany,Strong Ale - American,22.5% ABV,N/A IBU,(4.69),28 Ratings,Added 08/10/14,"American strong ale iced twice, aged in Tennessee Whiskey Barrels prior to icing."
1931,Hole In Juanita - Mexican MAZURT,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.3% ABV,80 IBU,(4.02),31 Ratings,Added 01/19/13,People's Choice Award - 2013 Atlanta Cask Ale Tasting.
1932,Smile Smile Smile,https://untappd.com/MAZURTBrewingCompany,IPA - Triple,11.1% ABV,45 IBU,(3.89),32 Ratings,Added 07/22/17,"This beer is brewed for Dan Rosen, co-founder of MAZURT, who was tragically killed. We updated ""Gone for Good"" by adding rice sugar to boost the ABV.… Read More"
1933,Pillow Fighter,https://untappd.com/MAZURTBrewingCompany,IPA - Imperial / Double,13.5% ABV,125 IBU,(3.71),33 Ratings,Added 04/09/14,Brewed with a variety of rich malts and tons of tasty hops masterfully crammed deep into this tasty ale. 13.5% ABV and 125 IBUs.
1934,Irish Cream Infused Machupu Coffee MAZURT RIS (HUNA 2017),https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(4.54),35 Ratings,Added 03/08/17,Infused with Irish Cream! His report was due. Machupu needed coffee but so craved a big beer. MAZURT stepped in with their super tasty Whiskey Barrel… Read More
1935,Teenage Calcutta MAZURT RIS,https://untappd.com/MAZURTBrewingCompany,Stout - Russian Imperial,13.6% ABV,80 IBU,(3.89),28 Ratings,Added 01/22/14,"Brewed with Cumin, Peppercorns, Cardamom, Cloves, Cinnamon, Arbol Chiles, Kenyan Coffee, Madagascar Vanilla, Organic Peruvian Coco Nibs, Vermont Grade… Read More"
1936,Mazurt Stout,https://untappd.com/MAZURTBrewingCompany,Stout - Other,13.6% ABV,80 IBU,(4.45),26 Ratings,Added 01/19/13,
1937,Got No Dime Barleywine Aged In Whiskey Barrel 2013,https://untappd.com/MAZURTBrewingCompany,Barleywine - American,12.2% ABV,60 IBU,(4.39),28 Ratings,Added 06/23/14,
1938,DAMP-1,https://untappd.com/MAZURTBrewingCompany,Strong Ale - American,19.75% ABV,N/A IBU,(4.3),21 Ratings,Added 06/12/14,Barrel Aged American Strong Ale Iced Once
1939,Thai Pillow Fighter,https://untappd.com/MAZURTBrewingCompany,IPA - Imperial / Double,13.5% ABV,125 IBU,(3.72),25 Ratings,Added 04/24/14,Brewed with a variety of rich malts and tons of tasty hops then randallized with Thai Basil and Lime Leaves.
1940,Le Fruited Series White Peach,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,7% ABV,5 IBU,(4.37),340 Ratings,Added 07/31/17,Golden sour aged on southern Illinois saturn peaches.
1941,Elliptic,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5% ABV,N/A IBU,(4.26),299 Ratings,Added 04/07/18,Tart farmhouse ale fermented and aged in oak foeder for 7 months.
1942,Le Fruited Series Blackberry,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,6.5% ABV,N/A IBU,(4.31),274 Ratings,Added 01/24/17,sour blonde ale aged in wine barrels with local blackberries 50% of them from our property.
1943,Rooted In Friendschip,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,5.5% ABV,N/A IBU,(4.3),280 Ratings,Added 03/04/18,"Oak fermented, oak aged spontaneous wild ale with tumeric brew in collaboration with our friends at Scratch."
1944,Le Fruited Series Peach (Yellow),https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,7% ABV,N/A IBU,(4.39),244 Ratings,Added 01/24/17,Sour blonde ale aged in wine barrels with local early season yellow peaches.
1945,Push Pull,https://untappd.com/Whiteroosterfarmhousebrewery,Table Beer,4% ABV,N/A IBU,(4.17),235 Ratings,Added 03/19/17,Mixed fermentation Table Beer aged in local wine barrels.
1946,Lieu Et Heure (Fall 2017),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.19),257 Ratings,Added 01/01/18,Blended oak aged rustic saison consisting of 5 month old and 8 month old saisons
1947,Laps De Temps,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5.25% ABV,N/A IBU,(4.34),215 Ratings,Added 04/22/18,
1948,Congruent,https://untappd.com/Whiteroosterfarmhousebrewery,Mead - Braggot,8% ABV,N/A IBU,(4.08),195 Ratings,Added 03/19/17,Barrel Fermented and Aged Braggot
1949,Native Estate,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,7.2% ABV,N/A IBU,(4.35),205 Ratings,Added 05/28/17,
1950,Le Fruited Series Cherry,https://untappd.com/Whiteroosterfarmhousebrewery,American Wild Ale,8% ABV,N/A IBU,(4.25),196 Ratings,Added 01/24/17,sour amber ale aged in 2nd use bourbon barrels with local Montmorency cherries.
1951,Solitude,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,8% ABV,20 IBU,(4.12),190 Ratings,Added 03/06/17,dark farmhouse ale fermented and aged in used bourbon barrels for 12 months.
1952,Pyrite (silver),https://untappd.com/Whiteroosterfarmhousebrewery,Stout - American Imperial / Double,14% ABV,45 IBU,(4.42),187 Ratings,Added 10/27/18,Imperial stout aged 13 months in maple syrup bourbon barrels.
1953,English Mild,https://untappd.com/Whiteroosterfarmhousebrewery,English Mild Ale,4% ABV,N/A IBU,(3.8),106 Ratings,Added 12/09/17,"Toasty, light body, medium brown color English mild."
1954,White Peach Elliptic,https://untappd.com/Whiteroosterfarmhousebrewery,Sour - Ale,5% ABV,10 IBU,(4.43),125 Ratings,Added 05/05/18,
1955,Velour,https://untappd.com/Whiteroosterfarmhousebrewery,Sour - Flanders Red Ale,6.7% ABV,N/A IBU,(4.34),128 Ratings,Added 09/19/18,Velour is a blend of three different vintages of Flanders red ales with the oldest of this being 38 months with the other two being 24 and 12 months. Read More
1956,Harmonie Vidal Blanc,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.4),131 Ratings,Added 03/25/18,Oak fermented and oak aged tart saison on vidal blanc grapes.
1957,Blackberry Elliptic (2018),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5% ABV,10 IBU,(4.44),117 Ratings,Added 05/05/18,Tart farmhouse ale fermented on blackberries and aged in our oak foeder. Spring 2018
1958,Farm Table,https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,5.3% ABV,35 IBU,(3.9),94 Ratings,Added 08/25/17,
1959,Lieu Et Heure (Spring 2018),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.35),112 Ratings,Added 06/03/18,Oak Fermented Oak Aged Blended Saison.
1960,Push Pull (Fall 2017),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,4% ABV,N/A IBU,(4.38),108 Ratings,Added 11/21/17,Table beer aged six months in local wine barrels.
1961,Push Pull (Corot Noir),https://untappd.com/Whiteroosterfarmhousebrewery,Saison / Farmhouse Ale,4% ABV,N/A IBU,(4.35),119 Ratings,Added 01/20/18,Table beer with Corot noir grapes.
1962,Brown,https://untappd.com/Whiteroosterfarmhousebrewery,Brown Ale - English,6% ABV,N/A IBU,(3.84),68 Ratings,Added 09/17/17,Brewed with American malt and hops fermented with an English ale strain
1963,Biere De Garde,https://untappd.com/Whiteroosterfarmhousebrewery,Bière de Garde,7.7% ABV,N/A IBU,(4.02),96 Ratings,Added 03/27/17,
1964,Gold Rush,https://untappd.com/Whiteroosterfarmhousebrewery,IPA - American,6% ABV,40 IBU,(4.23),88 Ratings,Added 07/07/17,
1965,Mas Verde,https://untappd.com/RiverRoostBrewery,IPA - American,6.7% ABV,N/A IBU,(4.22),"3,201 Ratings",Added 03/25/16,One of our most popular IPA’s featuring Citra and Chinook hops. Bursting with juicy citrus – melon. Uno más?
1966,Glimpse,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,7.8% ABV,N/A IBU,(4.33),"2,026 Ratings",Added 08/13/16,
1967,Mo'rilla,https://untappd.com/RiverRoostBrewery,IPA - American,6.7% ABV,N/A IBU,(4.23),"1,908 Ratings",Added 05/19/17,Mosaic and Amarillo blend together to form the hazy monster Mo'rilla.
1968,Martian Moon House,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,N/A IBU,(4.34),"1,692 Ratings",Added 10/29/16,
1969,Strong Suit,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.34),"1,231 Ratings",Added 09/09/17,
1970,Object M31,https://untappd.com/RiverRoostBrewery,IPA - New England,6.6% ABV,N/A IBU,(4.26),526 Ratings,Added 04/07/18,Galaxy hops
1971,Sound the Horns,https://untappd.com/RiverRoostBrewery,IPA - American,7% ABV,N/A IBU,(4.21),525 Ratings,Added 08/10/18,
1972,Big Smooth,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.44),422 Ratings,Added 02/02/18,A beer celebrating our 2nd Anniversary. Double IPA with Citra and Galaxy hops.
1973,Happiness Hotel,https://untappd.com/RiverRoostBrewery,Pale Ale - American,5.8% ABV,N/A IBU,(4.14),377 Ratings,Added 04/01/18,"El Dorado, Ekuanot, and Azacca hopped"
1974,The Rise (of Swamp Monster),https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,86 IBU,(4.24),361 Ratings,Added 11/11/16,"First there was the Swamp Monster In Love. The tropical, hazy tang was so tasty we knew we wanted more. Only problem is that swamp monsters are hard to… Read More"
1975,Unbound Double IPA,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.7% ABV,N/A IBU,(4.24),331 Ratings,Added 05/05/16,
1976,Swamp Monster In Love,https://untappd.com/RiverRoostBrewery,Pale Ale - American,5.7% ABV,60 IBU,(4.01),307 Ratings,Added 02/20/16,"This hazy, unfiltered pale ale is exclusively hopped with Eureka hops. The spicy tang and the floral aroma will leave you in love too!"
1977,Feet First,https://untappd.com/RiverRoostBrewery,IPA - American,6.2% ABV,69 IBU,(4.13),332 Ratings,Added 12/13/16,A beer for the children.
1978,Unknown Alias,https://untappd.com/RiverRoostBrewery,IPA - American,7.2% ABV,N/A IBU,(4.22),331 Ratings,Added 11/10/18,
1979,Illusionati,https://untappd.com/RiverRoostBrewery,Stout - Milk / Sweet,6.8% ABV,N/A IBU,(4.13),316 Ratings,Added 03/15/18,A rich and decadent milk stout aged on Abracadabra Honduras Rafael Lara coffee beans.
1980,Northern Dusky,https://untappd.com/RiverRoostBrewery,IPA - American,6.4% ABV,N/A IBU,(4.11),276 Ratings,Added 04/08/16,IPA brewed with a hint of rye and rotating Southern hemisphere hops.
1981,Unfallen,https://untappd.com/RiverRoostBrewery,Stout - Imperial / Double,11.2% ABV,N/A IBU,(4.23),304 Ratings,Added 01/25/18,"Imperial Stout w/ Ancho Chilies, Chocolate Habaneros, Tahitian Vanilla Beans, Cocoa, & Ceylon Cinnamon"
1982,Three Piece Suit,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,9.8% ABV,N/A IBU,(4.27),299 Ratings,Added 04/30/18,
1983,Rhythm of the Night,https://untappd.com/RiverRoostBrewery,Stout - Imperial / Double,11% ABV,N/A IBU,(4.24),280 Ratings,Added 09/13/18,Imperial stout aged in bourbon and rye whiskey barrels for 18 months. First in our barrel aged series with lactose and Abracadabra Costa Rican Finca Las… Read More
1984,Alpha Express,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.22),204 Ratings,Added 05/12/17,"Denali, Citra, and Simcoe hops create citrus, orange, and pineapple."
1985,My Darlin',https://untappd.com/RiverRoostBrewery,Pale Wheat Ale - American,5.4% ABV,N/A IBU,(3.93),169 Ratings,Added 02/04/16,"My Darlin' is smooth as silk. She's a real sweetheart and you'll love how the crisp, wheaty, malt frames the lucious hoppiness. Cloudy as all get out,… Read More"
1986,Double Dusky,https://untappd.com/RiverRoostBrewery,IPA - Imperial / Double,8% ABV,N/A IBU,(4.31),209 Ratings,Added 02/10/18,"A double version of our rye IPA, Northern Dusky. Dry hopped with Nelson Sauvin, Galaxy, Motueka, Kohatu and a kiss of Vic Secret."
1987,More Illa,https://untappd.com/RiverRoostBrewery,IPA - American,7.4% ABV,N/A IBU,(4.33),180 Ratings,Added 10/13/17,With hop hash
1988,Muddy Udder,https://untappd.com/RiverRoostBrewery,Porter - Other,7.4% ABV,N/A IBU,(3.99),179 Ratings,Added 10/06/17,Chocolate milk porter
1989,Halo Effect,https://untappd.com/RiverRoostBrewery,IPA - American,6.8% ABV,N/A IBU,(4.24),177 Ratings,Added 11/24/17,
1990,A Perfect Day for Bananafish,https://untappd.com/Hnf,Pale Ale - American,6.7% ABV,N/A IBU,(4.15),741 Ratings,Added 11/26/16,
1991,Pleasant Surprise,https://untappd.com/Hnf,IPA - Imperial / Double,8% ABV,N/A IBU,(4.24),609 Ratings,Added 10/21/16,
1992,How To Reimagine the World,https://untappd.com/Hnf,Sour - Gose,5.3% ABV,N/A IBU,(4.4),544 Ratings,Added 02/17/18,Gose with Skittles
1993,The Ocean Full of Bowling Balls,https://untappd.com/Hnf,Stout - American Imperial / Double,10.3% ABV,N/A IBU,(3.68),441 Ratings,Added 10/03/18,"Imperial Stout
With Reese’s Peanut Butter Cups"
1994,Quench Your Curio,https://untappd.com/Hnf,IPA - American,7.2% ABV,N/A IBU,(4.26),367 Ratings,Added 04/16/17,
1995,The Magic Foxhole,https://untappd.com/Hnf,IPA - International,7.5% ABV,N/A IBU,(4.1),324 Ratings,Added 11/17/16,New Zealand Hopped IPA
1996,Siberian Kiss,https://untappd.com/Hnf,Stout - Russian Imperial,11.5% ABV,N/A IBU,(4.27),291 Ratings,Added 11/13/17,
1997,Electric Kool-Aid Acid Test,https://untappd.com/Hnf,IPA - American,6.8% ABV,N/A IBU,(4.35),276 Ratings,Added 10/27/18,"Sour IPA with blackberries, raspberry and berry sorbet"
1998,To Better My Angel,https://untappd.com/Hnf,IPA - American,7.3% ABV,N/A IBU,(4.27),266 Ratings,Added 09/15/18,
1999,Allergic To Cubicles,https://untappd.com/Hnf,IPA - Session / India Session Ale,5.25% ABV,N/A IBU,(4.15),255 Ratings,Added 07/01/17,
2000,Painting With Bob Ross,https://untappd.com/Hnf,IPA - American,7.1% ABV,N/A IBU,(4.32),219 Ratings,Added 11/10/17,
2001,Precocious Madness,https://untappd.com/Hnf,Sour - Ale,6.1% ABV,N/A IBU,(4.38),230 Ratings,Added 07/14/18,"Beautiful sour ale with raspberry, raspberry sorbet, and lactose."
2002,Pleasingly Wreakless,https://untappd.com/Hnf,Stout - Imperial Milk / Sweet,9.7% ABV,N/A IBU,(4.39),224 Ratings,Added 11/17/18,Imperial chocolate milk stout w/ toasted coconut
2003,Living Well Is the Best Revenge,https://untappd.com/Hnf,Rye Beer,6.3% ABV,N/A IBU,(4.24),206 Ratings,Added 03/31/17,
2004,Shooting an Elephant,https://untappd.com/Hnf,IPA - Triple,9.5% ABV,N/A IBU,(4.3),156 Ratings,Added 11/23/16,Tropical IPA
2005,Everything I Want To Do Is Illegal,https://untappd.com/Hnf,Sour - Farmhouse IPA,7% ABV,N/A IBU,(4.25),152 Ratings,Added 05/03/18,Sour IPA with Lactose & Blackberries
2006,Antidote To Apathy,https://untappd.com/Hnf,Sour - Gose,5.3% ABV,N/A IBU,(4.33),149 Ratings,Added 06/16/18,"Gose with tart cherry, squeezed lime & lactose"
2007,War With the Eskimos,https://untappd.com/Hnf,Stout - Imperial Milk / Sweet,7.8% ABV,N/A IBU,(4.42),151 Ratings,Added 01/24/18,
2008,Hot Water Music,https://untappd.com/Hnf,IPA - American,6.9% ABV,N/A IBU,(4.18),138 Ratings,Added 06/22/17,
2009,The Interpretation of Dreams,https://untappd.com/Hnf,Sour - Ale,6.1% ABV,N/A IBU,(4.16),131 Ratings,Added 05/30/18,
2010,Get Two Birds Stoned At Once,https://untappd.com/Hnf,Sour - Gose,5.2% ABV,N/A IBU,(4.3),124 Ratings,Added 03/14/18,
2011,Mango Fool,https://untappd.com/Hnf,IPA - New England,6% ABV,N/A IBU,(4.07),119 Ratings,Added 09/01/17,
2012,Everything Is Illuminated #1,https://untappd.com/Hnf,IPA - New England,6.5% ABV,N/A IBU,(4.27),107 Ratings,Added 07/30/17,
